Overriding config with config/train_tt20k.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt20k'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt20k-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_20k'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 569 (inside data/tt_20k/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.92M
num decayed parameter tensors: 42, with 18,011,520 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 3960: loss 1.2360, time 191.63ms, mfu 3.23%
iter 3970: loss 1.1741, time 192.41ms, mfu 3.23%
iter 3980: loss 1.1533, time 195.91ms, mfu 3.23%
iter 3990: loss 1.1943, time 192.38ms, mfu 3.23%
step 4000: train loss 1.0985, val loss 1.3514
saving checkpoint to out-tt20k
iter 4000: loss 1.1854, time 20999.39ms, mfu 2.91%
iter 4010: loss 1.1708, time 189.96ms, mfu 2.95%
iter 4020: loss 1.1608, time 194.64ms, mfu 2.98%
iter 4030: loss 1.1745, time 193.74ms, mfu 3.00%
iter 4040: loss 1.2040, time 194.37ms, mfu 3.03%
iter 4050: loss 1.1785, time 186.00ms, mfu 3.06%
iter 4060: loss 1.1861, time 190.93ms, mfu 3.08%
iter 4070: loss 1.1507, time 191.92ms, mfu 3.10%
iter 4080: loss 1.1748, time 192.02ms, mfu 3.12%
iter 4090: loss 1.2248, time 190.65ms, mfu 3.13%
iter 4100: loss 1.1539, time 195.50ms, mfu 3.14%
iter 4110: loss 1.1512, time 190.62ms, mfu 3.16%
iter 4120: loss 1.1923, time 192.08ms, mfu 3.17%
iter 4130: loss 1.1880, time 191.17ms, mfu 3.18%
iter 4140: loss 1.1760, time 192.85ms, mfu 3.18%
iter 4150: loss 1.1630, time 191.43ms, mfu 3.19%
iter 4160: loss 1.1386, time 190.69ms, mfu 3.20%
iter 4170: loss 1.1670, time 190.81ms, mfu 3.21%
iter 4180: loss 1.2049, time 193.70ms, mfu 3.21%
iter 4190: loss 1.1910, time 194.18ms, mfu 3.21%
iter 4200: loss 1.1582, time 194.31ms, mfu 3.22%
iter 4210: loss 1.1991, time 192.73ms, mfu 3.22%
iter 4220: loss 1.1400, time 194.37ms, mfu 3.22%
iter 4230: loss 1.1852, time 192.58ms, mfu 3.22%
iter 4240: loss 1.1807, time 191.91ms, mfu 3.23%
step 4250: train loss 1.0836, val loss 1.3474
saving checkpoint to out-tt20k
iter 4250: loss 1.1364, time 20882.65ms, mfu 2.91%
iter 4260: loss 1.1428, time 192.60ms, mfu 2.94%
iter 4270: loss 1.1355, time 191.53ms, mfu 2.98%
iter 4280: loss 1.1663, time 187.92ms, mfu 3.01%
iter 4290: loss 1.1905, time 191.04ms, mfu 3.04%
iter 4300: loss 1.1178, time 189.30ms, mfu 3.07%
iter 4310: loss 1.1564, time 191.08ms, mfu 3.09%
iter 4320: loss 1.1469, time 191.66ms, mfu 3.10%
iter 4330: loss 1.1818, time 193.63ms, mfu 3.12%
iter 4340: loss 1.1857, time 191.40ms, mfu 3.13%
iter 4350: loss 1.1843, time 195.85ms, mfu 3.14%
iter 4360: loss 1.1604, time 191.05ms, mfu 3.15%
iter 4370: loss 1.1800, time 191.42ms, mfu 3.17%
iter 4380: loss 1.1449, time 191.47ms, mfu 3.18%
iter 4390: loss 1.1680, time 192.47ms, mfu 3.18%
iter 4400: loss 1.1700, time 191.61ms, mfu 3.19%
iter 4410: loss 1.1699, time 195.51ms, mfu 3.19%
iter 4420: loss 1.1331, time 190.13ms, mfu 3.20%
iter 4430: loss 1.1572, time 192.77ms, mfu 3.21%
iter 4440: loss 1.1383, time 192.54ms, mfu 3.21%
iter 4450: loss 1.1458, time 194.17ms, mfu 3.21%
iter 4460: loss 1.1415, time 193.62ms, mfu 3.22%
iter 4470: loss 1.2059, time 194.61ms, mfu 3.22%
iter 4480: loss 1.1379, time 190.22ms, mfu 3.23%
iter 4490: loss 1.1176, time 190.90ms, mfu 3.23%
step 4500: train loss 1.0679, val loss 1.3565
iter 4500: loss 1.1496, time 19555.08ms, mfu 2.91%
iter 4510: loss 1.1355, time 192.23ms, mfu 2.95%
iter 4520: loss 1.1253, time 194.70ms, mfu 2.97%
iter 4530: loss 1.1656, time 191.09ms, mfu 3.00%
iter 4540: loss 1.1984, time 188.19ms, mfu 3.04%
iter 4550: loss 1.1952, time 194.07ms, mfu 3.06%
iter 4560: loss 1.1698, time 197.81ms, mfu 3.07%
iter 4570: loss 1.1361, time 191.20ms, mfu 3.09%
iter 4580: loss 1.1354, time 193.58ms, mfu 3.10%
iter 4590: loss 1.1185, time 188.70ms, mfu 3.12%
iter 4600: loss 1.1421, time 191.96ms, mfu 3.14%
iter 4610: loss 1.1708, time 191.08ms, mfu 3.15%
iter 4620: loss 1.1737, time 192.51ms, mfu 3.16%
iter 4630: loss 1.1487, time 191.07ms, mfu 3.17%
iter 4640: loss 1.2064, time 189.65ms, mfu 3.19%
iter 4650: loss 1.1154, time 193.39ms, mfu 3.19%
iter 4660: loss 1.1442, time 192.43ms, mfu 3.20%
iter 4670: loss 1.0876, time 191.70ms, mfu 3.21%
iter 4680: loss 1.1612, time 192.51ms, mfu 3.21%
iter 4690: loss 1.1577, time 191.44ms, mfu 3.22%
iter 4700: loss 1.1472, time 190.70ms, mfu 3.22%
iter 4710: loss 1.1582, time 195.35ms, mfu 3.22%
iter 4720: loss 1.1426, time 190.03ms, mfu 3.23%
iter 4730: loss 1.1490, time 194.97ms, mfu 3.23%
iter 4740: loss 1.1527, time 193.06ms, mfu 3.23%
step 4750: train loss 1.0560, val loss 1.3539
iter 4750: loss 1.1241, time 19475.14ms, mfu 2.91%
iter 4760: loss 1.1540, time 191.58ms, mfu 2.95%
iter 4770: loss 1.1412, time 193.43ms, mfu 2.98%
iter 4780: loss 1.1374, time 192.49ms, mfu 3.00%
iter 4790: loss 1.1164, time 191.89ms, mfu 3.03%
iter 4800: loss 1.1488, time 193.55ms, mfu 3.05%
iter 4810: loss 1.1424, time 191.62ms, mfu 3.07%
iter 4820: loss 1.1463, time 191.69ms, mfu 3.09%
iter 4830: loss 1.1730, time 191.96ms, mfu 3.11%
iter 4840: loss 1.1648, time 191.64ms, mfu 3.13%
iter 4850: loss 1.1217, time 190.36ms, mfu 3.14%
iter 4860: loss 1.1358, time 193.50ms, mfu 3.15%
iter 4870: loss 1.0983, time 189.96ms, mfu 3.17%
iter 4880: loss 1.1281, time 191.14ms, mfu 3.18%
iter 4890: loss 1.1254, time 192.83ms, mfu 3.18%
iter 4900: loss 1.1486, time 193.08ms, mfu 3.19%
iter 4910: loss 1.1080, time 190.96ms, mfu 3.20%
iter 4920: loss 1.1751, time 195.24ms, mfu 3.20%
iter 4930: loss 1.1248, time 194.72ms, mfu 3.20%
iter 4940: loss 1.1176, time 193.21ms, mfu 3.21%
iter 4950: loss 1.1364, time 191.85ms, mfu 3.21%
iter 4960: loss 1.1673, time 191.15ms, mfu 3.22%
iter 4970: loss 1.1790, time 189.29ms, mfu 3.23%
iter 4980: loss 1.1488, time 185.08ms, mfu 3.24%
iter 4990: loss 1.1346, time 189.13ms, mfu 3.25%
step 5000: train loss 1.0495, val loss 1.3530
iter 5000: loss 1.1344, time 19459.59ms, mfu 2.93%
