Overriding config with config/train_tt2_5k.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt2_5k'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt2_5k-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_2_5k'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 140 (inside data/tt_2_5k/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.76M
num decayed parameter tensors: 42, with 17,846,784 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 4000: loss 0.1452, time 19123.01ms, mfu 2.93%
iter 4010: loss 0.1397, time 192.79ms, mfu 2.96%
iter 4020: loss 0.1411, time 188.18ms, mfu 2.99%
iter 4030: loss 0.1357, time 191.85ms, mfu 3.02%
iter 4040: loss 0.1417, time 189.78ms, mfu 3.04%
iter 4050: loss 0.1366, time 195.09ms, mfu 3.06%
iter 4060: loss 0.1344, time 186.77ms, mfu 3.08%
iter 4070: loss 0.1413, time 190.28ms, mfu 3.10%
iter 4080: loss 0.1348, time 182.42ms, mfu 3.13%
iter 4090: loss 0.1368, time 185.95ms, mfu 3.15%
iter 4100: loss 0.1297, time 189.79ms, mfu 3.17%
iter 4110: loss 0.1373, time 189.58ms, mfu 3.18%
iter 4120: loss 0.1394, time 189.80ms, mfu 3.19%
iter 4130: loss 0.1412, time 191.59ms, mfu 3.19%
iter 4140: loss 0.1330, time 190.02ms, mfu 3.20%
iter 4150: loss 0.1354, time 188.48ms, mfu 3.21%
iter 4160: loss 0.1283, time 194.71ms, mfu 3.21%
iter 4170: loss 0.1362, time 185.92ms, mfu 3.22%
iter 4180: loss 0.1308, time 189.28ms, mfu 3.23%
iter 4190: loss 0.1257, time 191.44ms, mfu 3.23%
iter 4200: loss 0.1248, time 186.55ms, mfu 3.24%
iter 4210: loss 0.1290, time 192.13ms, mfu 3.24%
iter 4220: loss 0.1327, time 185.99ms, mfu 3.25%
iter 4230: loss 0.1244, time 192.26ms, mfu 3.25%
iter 4240: loss 0.1292, time 190.72ms, mfu 3.25%
step 4250: train loss 0.0715, val loss 4.1290
iter 4250: loss 0.1260, time 19170.64ms, mfu 2.93%
iter 4260: loss 0.1271, time 190.71ms, mfu 2.96%
iter 4270: loss 0.1265, time 184.37ms, mfu 3.00%
iter 4280: loss 0.1350, time 193.67ms, mfu 3.02%
iter 4290: loss 0.1307, time 187.21ms, mfu 3.05%
iter 4300: loss 0.1272, time 190.06ms, mfu 3.07%
iter 4310: loss 0.1316, time 189.85ms, mfu 3.09%
iter 4320: loss 0.1271, time 190.20ms, mfu 3.11%
iter 4330: loss 0.1291, time 191.63ms, mfu 3.12%
iter 4340: loss 0.1268, time 185.16ms, mfu 3.15%
iter 4350: loss 0.1235, time 188.25ms, mfu 3.16%
iter 4360: loss 0.1305, time 186.62ms, mfu 3.18%
iter 4370: loss 0.1210, time 187.01ms, mfu 3.19%
iter 4380: loss 0.1223, time 183.12ms, mfu 3.21%
iter 4390: loss 0.1263, time 187.05ms, mfu 3.22%
iter 4400: loss 0.1260, time 189.88ms, mfu 3.23%
iter 4410: loss 0.1279, time 188.76ms, mfu 3.24%
iter 4420: loss 0.1281, time 186.58ms, mfu 3.25%
iter 4430: loss 0.1218, time 189.45ms, mfu 3.25%
iter 4440: loss 0.1223, time 184.98ms, mfu 3.26%
iter 4450: loss 0.1233, time 188.79ms, mfu 3.26%
iter 4460: loss 0.1292, time 191.83ms, mfu 3.26%
iter 4470: loss 0.1204, time 192.76ms, mfu 3.26%
iter 4480: loss 0.1206, time 187.95ms, mfu 3.26%
iter 4490: loss 0.1213, time 185.82ms, mfu 3.27%
step 4500: train loss 0.0702, val loss 4.2132
iter 4500: loss 0.1184, time 19218.08ms, mfu 2.95%
iter 4510: loss 0.1212, time 189.91ms, mfu 2.98%
iter 4520: loss 0.1203, time 187.98ms, mfu 3.01%
iter 4530: loss 0.1248, time 189.99ms, mfu 3.04%
iter 4540: loss 0.1192, time 183.91ms, mfu 3.07%
iter 4550: loss 0.1168, time 190.80ms, mfu 3.09%
iter 4560: loss 0.1198, time 191.73ms, mfu 3.11%
iter 4570: loss 0.1166, time 189.49ms, mfu 3.12%
iter 4580: loss 0.1199, time 191.94ms, mfu 3.13%
iter 4590: loss 0.1217, time 187.18ms, mfu 3.15%
iter 4600: loss 0.1238, time 187.64ms, mfu 3.17%
iter 4610: loss 0.1208, time 192.89ms, mfu 3.17%
iter 4620: loss 0.1196, time 186.13ms, mfu 3.19%
iter 4630: loss 0.1157, time 186.09ms, mfu 3.21%
iter 4640: loss 0.1186, time 192.29ms, mfu 3.21%
iter 4650: loss 0.1189, time 187.84ms, mfu 3.22%
iter 4660: loss 0.1089, time 184.48ms, mfu 3.23%
iter 4670: loss 0.1113, time 191.32ms, mfu 3.23%
iter 4680: loss 0.1178, time 186.13ms, mfu 3.24%
iter 4690: loss 0.1129, time 191.29ms, mfu 3.25%
iter 4700: loss 0.1147, time 190.28ms, mfu 3.25%
iter 4710: loss 0.1175, time 184.01ms, mfu 3.26%
iter 4720: loss 0.1174, time 190.32ms, mfu 3.26%
iter 4730: loss 0.1148, time 190.60ms, mfu 3.26%
iter 4740: loss 0.1171, time 191.94ms, mfu 3.26%
step 4750: train loss 0.0691, val loss 4.2323
iter 4750: loss 0.1086, time 19138.92ms, mfu 2.94%
iter 4760: loss 0.1241, time 192.71ms, mfu 2.96%
iter 4770: loss 0.1143, time 191.57ms, mfu 2.99%
iter 4780: loss 0.1194, time 187.56ms, mfu 3.02%
iter 4790: loss 0.1164, time 192.57ms, mfu 3.04%
iter 4800: loss 0.1215, time 190.59ms, mfu 3.07%
iter 4810: loss 0.1152, time 189.60ms, mfu 3.09%
iter 4820: loss 0.1144, time 190.07ms, mfu 3.11%
iter 4830: loss 0.1174, time 190.17ms, mfu 3.12%
iter 4840: loss 0.1151, time 190.09ms, mfu 3.14%
iter 4850: loss 0.1204, time 188.95ms, mfu 3.15%
iter 4860: loss 0.1130, time 190.39ms, mfu 3.16%
iter 4870: loss 0.1133, time 188.68ms, mfu 3.18%
iter 4880: loss 0.1164, time 191.92ms, mfu 3.18%
iter 4890: loss 0.1110, time 188.49ms, mfu 3.19%
iter 4900: loss 0.1191, time 192.66ms, mfu 3.20%
iter 4910: loss 0.1097, time 193.57ms, mfu 3.20%
iter 4920: loss 0.1079, time 190.31ms, mfu 3.20%
iter 4930: loss 0.1145, time 192.15ms, mfu 3.21%
iter 4940: loss 0.1098, time 192.05ms, mfu 3.21%
iter 4950: loss 0.1147, time 188.38ms, mfu 3.22%
iter 4960: loss 0.1151, time 191.45ms, mfu 3.22%
iter 4970: loss 0.1145, time 189.68ms, mfu 3.23%
iter 4980: loss 0.1148, time 190.28ms, mfu 3.23%
iter 4990: loss 0.1155, time 189.78ms, mfu 3.24%
step 5000: train loss 0.0682, val loss 4.3010
iter 5000: loss 0.1128, time 19233.23ms, mfu 2.92%
