Overriding config with config/train_tt250.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt250'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt250-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_250'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 101 (inside data/tt_250/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.74M
num decayed parameter tensors: 42, with 17,831,808 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 4020: loss 0.0407, time 183.20ms, mfu 3.09%
iter 4030: loss 0.0401, time 182.42ms, mfu 3.12%
iter 4040: loss 0.0378, time 183.47ms, mfu 3.15%
iter 4050: loss 0.0386, time 184.72ms, mfu 3.17%
iter 4060: loss 0.0394, time 184.67ms, mfu 3.19%
iter 4070: loss 0.0368, time 187.11ms, mfu 3.20%
iter 4080: loss 0.0398, time 179.43ms, mfu 3.23%
iter 4090: loss 0.0398, time 182.41ms, mfu 3.24%
iter 4100: loss 0.0387, time 183.49ms, mfu 3.26%
iter 4110: loss 0.0414, time 182.19ms, mfu 3.27%
iter 4120: loss 0.0391, time 186.66ms, mfu 3.28%
iter 4130: loss 0.0375, time 183.88ms, mfu 3.29%
iter 4140: loss 0.0392, time 186.12ms, mfu 3.29%
iter 4150: loss 0.0395, time 182.76ms, mfu 3.30%
iter 4160: loss 0.0401, time 184.65ms, mfu 3.31%
iter 4170: loss 0.0385, time 189.78ms, mfu 3.31%
iter 4180: loss 0.0372, time 187.74ms, mfu 3.31%
iter 4190: loss 0.0399, time 184.67ms, mfu 3.31%
iter 4200: loss 0.0392, time 185.66ms, mfu 3.31%
iter 4210: loss 0.0386, time 186.11ms, mfu 3.32%
iter 4220: loss 0.0369, time 182.97ms, mfu 3.32%
iter 4230: loss 0.0381, time 188.88ms, mfu 3.32%
iter 4240: loss 0.0403, time 185.77ms, mfu 3.32%
step 4250: train loss 0.0340, val loss 6.0934
iter 4250: loss 0.0367, time 19186.32ms, mfu 2.99%
iter 4260: loss 0.0382, time 187.94ms, mfu 3.03%
iter 4270: loss 0.0378, time 182.65ms, mfu 3.06%
iter 4280: loss 0.0384, time 187.48ms, mfu 3.09%
iter 4290: loss 0.0367, time 185.66ms, mfu 3.11%
iter 4300: loss 0.0368, time 188.83ms, mfu 3.13%
iter 4310: loss 0.0368, time 181.36ms, mfu 3.16%
iter 4320: loss 0.0385, time 182.47ms, mfu 3.18%
iter 4330: loss 0.0382, time 182.10ms, mfu 3.21%
iter 4340: loss 0.0385, time 186.75ms, mfu 3.22%
iter 4350: loss 0.0369, time 182.25ms, mfu 3.24%
iter 4360: loss 0.0374, time 182.59ms, mfu 3.25%
iter 4370: loss 0.0386, time 185.09ms, mfu 3.26%
iter 4380: loss 0.0379, time 183.91ms, mfu 3.28%
iter 4390: loss 0.0393, time 186.10ms, mfu 3.28%
iter 4400: loss 0.0386, time 182.82ms, mfu 3.29%
iter 4410: loss 0.0360, time 181.83ms, mfu 3.31%
iter 4420: loss 0.0378, time 183.82ms, mfu 3.31%
iter 4430: loss 0.0377, time 182.49ms, mfu 3.32%
iter 4440: loss 0.0382, time 181.24ms, mfu 3.33%
iter 4450: loss 0.0369, time 180.75ms, mfu 3.34%
iter 4460: loss 0.0365, time 182.53ms, mfu 3.35%
iter 4470: loss 0.0369, time 185.54ms, mfu 3.35%
iter 4480: loss 0.0373, time 181.11ms, mfu 3.36%
iter 4490: loss 0.0370, time 182.52ms, mfu 3.36%
step 4500: train loss 0.0335, val loss 6.1211
iter 4500: loss 0.0375, time 19105.94ms, mfu 3.03%
iter 4510: loss 0.0365, time 187.92ms, mfu 3.06%
iter 4520: loss 0.0362, time 182.67ms, mfu 3.09%
iter 4530: loss 0.0387, time 188.03ms, mfu 3.11%
iter 4540: loss 0.0387, time 183.73ms, mfu 3.14%
iter 4550: loss 0.0367, time 181.14ms, mfu 3.17%
iter 4560: loss 0.0371, time 182.44ms, mfu 3.19%
iter 4570: loss 0.0365, time 186.16ms, mfu 3.21%
iter 4580: loss 0.0374, time 188.88ms, mfu 3.21%
iter 4590: loss 0.0379, time 184.77ms, mfu 3.23%
iter 4600: loss 0.0358, time 182.89ms, mfu 3.24%
iter 4610: loss 0.0383, time 181.84ms, mfu 3.26%
iter 4620: loss 0.0365, time 181.34ms, mfu 3.28%
iter 4630: loss 0.0348, time 187.05ms, mfu 3.28%
iter 4640: loss 0.0377, time 183.62ms, mfu 3.29%
iter 4650: loss 0.0391, time 182.81ms, mfu 3.30%
iter 4660: loss 0.0370, time 183.94ms, mfu 3.31%
iter 4670: loss 0.0358, time 187.04ms, mfu 3.31%
iter 4680: loss 0.0353, time 187.77ms, mfu 3.31%
iter 4690: loss 0.0364, time 181.98ms, mfu 3.32%
iter 4700: loss 0.0374, time 184.00ms, mfu 3.33%
iter 4710: loss 0.0367, time 181.31ms, mfu 3.34%
iter 4720: loss 0.0362, time 180.23ms, mfu 3.35%
iter 4730: loss 0.0352, time 185.57ms, mfu 3.35%
iter 4740: loss 0.0369, time 180.83ms, mfu 3.36%
step 4750: train loss 0.0332, val loss 6.0977
iter 4750: loss 0.0362, time 19055.11ms, mfu 3.02%
iter 4760: loss 0.0391, time 179.27ms, mfu 3.07%
iter 4770: loss 0.0367, time 182.11ms, mfu 3.10%
iter 4780: loss 0.0386, time 180.33ms, mfu 3.14%
iter 4790: loss 0.0352, time 182.38ms, mfu 3.16%
iter 4800: loss 0.0364, time 180.38ms, mfu 3.19%
iter 4810: loss 0.0359, time 183.63ms, mfu 3.21%
iter 4820: loss 0.0374, time 181.91ms, mfu 3.23%
iter 4830: loss 0.0374, time 181.92ms, mfu 3.25%
iter 4840: loss 0.0364, time 181.66ms, mfu 3.27%
iter 4850: loss 0.0356, time 182.05ms, mfu 3.28%
iter 4860: loss 0.0365, time 185.91ms, mfu 3.29%
iter 4870: loss 0.0357, time 182.89ms, mfu 3.30%
iter 4880: loss 0.0361, time 184.07ms, mfu 3.30%
iter 4890: loss 0.0361, time 183.24ms, mfu 3.31%
iter 4900: loss 0.0353, time 183.02ms, mfu 3.32%
iter 4910: loss 0.0350, time 184.24ms, mfu 3.33%
iter 4920: loss 0.0382, time 182.69ms, mfu 3.33%
iter 4930: loss 0.0360, time 182.47ms, mfu 3.34%
iter 4940: loss 0.0369, time 186.33ms, mfu 3.34%
iter 4950: loss 0.0349, time 184.09ms, mfu 3.34%
iter 4960: loss 0.0362, time 185.27ms, mfu 3.34%
iter 4970: loss 0.0342, time 182.69ms, mfu 3.35%
iter 4980: loss 0.0366, time 184.35ms, mfu 3.35%
iter 4990: loss 0.0357, time 187.24ms, mfu 3.35%
step 5000: train loss 0.0328, val loss 6.2114
iter 5000: loss 0.0344, time 19161.74ms, mfu 3.02%
