Overriding config with config/train_tt500.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt500'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt500-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_500'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 113 (inside data/tt_500/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.75M
num decayed parameter tensors: 42, with 17,836,416 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 4020: loss 0.0498, time 187.49ms, mfu 3.04%
iter 4030: loss 0.0489, time 192.21ms, mfu 3.06%
iter 4040: loss 0.0502, time 186.35ms, mfu 3.08%
iter 4050: loss 0.0490, time 185.90ms, mfu 3.11%
iter 4060: loss 0.0446, time 185.49ms, mfu 3.13%
iter 4070: loss 0.0461, time 183.14ms, mfu 3.16%
iter 4080: loss 0.0492, time 189.72ms, mfu 3.17%
iter 4090: loss 0.0483, time 189.27ms, mfu 3.18%
iter 4100: loss 0.0456, time 184.03ms, mfu 3.20%
iter 4110: loss 0.0474, time 182.31ms, mfu 3.22%
iter 4120: loss 0.0463, time 186.01ms, mfu 3.23%
iter 4130: loss 0.0465, time 189.13ms, mfu 3.24%
iter 4140: loss 0.0469, time 186.87ms, mfu 3.25%
iter 4150: loss 0.0469, time 188.06ms, mfu 3.25%
iter 4160: loss 0.0480, time 189.96ms, mfu 3.25%
iter 4170: loss 0.0490, time 188.53ms, mfu 3.26%
iter 4180: loss 0.0457, time 185.29ms, mfu 3.27%
iter 4190: loss 0.0488, time 186.27ms, mfu 3.27%
iter 4200: loss 0.0465, time 186.15ms, mfu 3.28%
iter 4210: loss 0.0458, time 188.17ms, mfu 3.28%
iter 4220: loss 0.0459, time 181.94ms, mfu 3.30%
iter 4230: loss 0.0481, time 189.82ms, mfu 3.29%
iter 4240: loss 0.0445, time 184.98ms, mfu 3.30%
step 4250: train loss 0.0390, val loss 6.0651
iter 4250: loss 0.0485, time 19126.62ms, mfu 2.97%
iter 4260: loss 0.0445, time 185.54ms, mfu 3.01%
iter 4270: loss 0.0497, time 185.65ms, mfu 3.04%
iter 4280: loss 0.0487, time 185.60ms, mfu 3.07%
iter 4290: loss 0.0448, time 189.18ms, mfu 3.10%
iter 4300: loss 0.0464, time 188.76ms, mfu 3.11%
iter 4310: loss 0.0471, time 190.35ms, mfu 3.13%
iter 4320: loss 0.0499, time 187.70ms, mfu 3.15%
iter 4330: loss 0.0453, time 190.99ms, mfu 3.16%
iter 4340: loss 0.0459, time 187.45ms, mfu 3.17%
iter 4350: loss 0.0443, time 189.59ms, mfu 3.18%
iter 4360: loss 0.0436, time 188.46ms, mfu 3.19%
iter 4370: loss 0.0454, time 187.20ms, mfu 3.21%
iter 4380: loss 0.0465, time 187.59ms, mfu 3.22%
iter 4390: loss 0.0441, time 188.00ms, mfu 3.23%
iter 4400: loss 0.0452, time 183.92ms, mfu 3.24%
iter 4410: loss 0.0461, time 191.29ms, mfu 3.24%
iter 4420: loss 0.0460, time 183.92ms, mfu 3.26%
iter 4430: loss 0.0454, time 184.30ms, mfu 3.27%
iter 4440: loss 0.0451, time 188.95ms, mfu 3.27%
iter 4450: loss 0.0452, time 186.96ms, mfu 3.27%
iter 4460: loss 0.0442, time 185.03ms, mfu 3.28%
iter 4470: loss 0.0443, time 186.87ms, mfu 3.29%
iter 4480: loss 0.0458, time 190.87ms, mfu 3.28%
iter 4490: loss 0.0452, time 184.34ms, mfu 3.29%
step 4500: train loss 0.0383, val loss 6.2353
iter 4500: loss 0.0453, time 19132.13ms, mfu 2.97%
iter 4510: loss 0.0445, time 185.97ms, mfu 3.00%
iter 4520: loss 0.0440, time 186.90ms, mfu 3.04%
iter 4530: loss 0.0451, time 183.40ms, mfu 3.07%
iter 4540: loss 0.0423, time 186.61ms, mfu 3.10%
iter 4550: loss 0.0466, time 185.64ms, mfu 3.12%
iter 4560: loss 0.0434, time 185.69ms, mfu 3.14%
iter 4570: loss 0.0441, time 189.53ms, mfu 3.16%
iter 4580: loss 0.0442, time 186.92ms, mfu 3.17%
iter 4590: loss 0.0457, time 186.31ms, mfu 3.19%
iter 4600: loss 0.0432, time 184.97ms, mfu 3.21%
iter 4610: loss 0.0446, time 185.53ms, mfu 3.22%
iter 4620: loss 0.0459, time 191.15ms, mfu 3.22%
iter 4630: loss 0.0427, time 187.10ms, mfu 3.23%
iter 4640: loss 0.0425, time 187.37ms, mfu 3.24%
iter 4650: loss 0.0449, time 190.89ms, mfu 3.24%
iter 4660: loss 0.0427, time 184.99ms, mfu 3.25%
iter 4670: loss 0.0428, time 190.79ms, mfu 3.25%
iter 4680: loss 0.0438, time 183.53ms, mfu 3.27%
iter 4690: loss 0.0424, time 188.28ms, mfu 3.27%
iter 4700: loss 0.0433, time 182.51ms, mfu 3.28%
iter 4710: loss 0.0424, time 190.00ms, mfu 3.28%
iter 4720: loss 0.0426, time 185.50ms, mfu 3.29%
iter 4730: loss 0.0443, time 191.28ms, mfu 3.28%
iter 4740: loss 0.0448, time 193.08ms, mfu 3.28%
step 4750: train loss 0.0377, val loss 6.1393
iter 4750: loss 0.0427, time 19198.77ms, mfu 2.95%
iter 4760: loss 0.0422, time 182.04ms, mfu 3.00%
iter 4770: loss 0.0440, time 188.92ms, mfu 3.03%
iter 4780: loss 0.0430, time 182.46ms, mfu 3.07%
iter 4790: loss 0.0460, time 187.47ms, mfu 3.09%
iter 4800: loss 0.0441, time 189.75ms, mfu 3.11%
iter 4810: loss 0.0433, time 182.16ms, mfu 3.14%
iter 4820: loss 0.0424, time 187.06ms, mfu 3.16%
iter 4830: loss 0.0432, time 185.29ms, mfu 3.18%
iter 4840: loss 0.0416, time 186.37ms, mfu 3.19%
iter 4850: loss 0.0444, time 187.50ms, mfu 3.20%
iter 4860: loss 0.0427, time 181.73ms, mfu 3.23%
iter 4870: loss 0.0428, time 186.39ms, mfu 3.24%
iter 4880: loss 0.0442, time 187.10ms, mfu 3.24%
iter 4890: loss 0.0462, time 187.65ms, mfu 3.25%
iter 4900: loss 0.0422, time 186.58ms, mfu 3.26%
iter 4910: loss 0.0418, time 183.52ms, mfu 3.27%
iter 4920: loss 0.0432, time 188.49ms, mfu 3.27%
iter 4930: loss 0.0438, time 179.94ms, mfu 3.29%
iter 4940: loss 0.0447, time 190.47ms, mfu 3.29%
iter 4950: loss 0.0427, time 189.20ms, mfu 3.29%
iter 4960: loss 0.0435, time 182.28ms, mfu 3.30%
iter 4970: loss 0.0448, time 182.09ms, mfu 3.31%
iter 4980: loss 0.0430, time 182.32ms, mfu 3.32%
iter 4990: loss 0.0433, time 190.18ms, mfu 3.31%
step 5000: train loss 0.0375, val loss 6.1302
iter 5000: loss 0.0428, time 19088.25ms, mfu 2.99%
