Overriding config with config/train_tt1k.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt1k'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt1k-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_1k'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 130 (inside data/tt_1k/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.75M
num decayed parameter tensors: 42, with 17,842,944 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 4010: loss 0.0663, time 185.03ms, mfu 3.02%
iter 4020: loss 0.0676, time 189.67ms, mfu 3.04%
iter 4030: loss 0.0724, time 188.44ms, mfu 3.07%
iter 4040: loss 0.0667, time 190.53ms, mfu 3.09%
iter 4050: loss 0.0669, time 187.82ms, mfu 3.11%
iter 4060: loss 0.0628, time 187.37ms, mfu 3.13%
iter 4070: loss 0.0701, time 190.47ms, mfu 3.14%
iter 4080: loss 0.0646, time 186.33ms, mfu 3.16%
iter 4090: loss 0.0653, time 188.67ms, mfu 3.18%
iter 4100: loss 0.0679, time 189.32ms, mfu 3.19%
iter 4110: loss 0.0683, time 189.05ms, mfu 3.20%
iter 4120: loss 0.0698, time 190.64ms, mfu 3.20%
iter 4130: loss 0.0677, time 192.02ms, mfu 3.21%
iter 4140: loss 0.0708, time 185.84ms, mfu 3.22%
iter 4150: loss 0.0694, time 190.31ms, mfu 3.22%
iter 4160: loss 0.0646, time 191.36ms, mfu 3.23%
iter 4170: loss 0.0681, time 189.56ms, mfu 3.23%
iter 4180: loss 0.0662, time 187.97ms, mfu 3.24%
iter 4190: loss 0.0664, time 186.74ms, mfu 3.25%
iter 4200: loss 0.0656, time 185.90ms, mfu 3.26%
iter 4210: loss 0.0652, time 185.98ms, mfu 3.27%
iter 4220: loss 0.0648, time 189.87ms, mfu 3.27%
iter 4230: loss 0.0651, time 186.04ms, mfu 3.27%
iter 4240: loss 0.0624, time 191.69ms, mfu 3.27%
step 4250: train loss 0.0495, val loss 4.5514
iter 4250: loss 0.0641, time 19214.17ms, mfu 2.95%
iter 4260: loss 0.0648, time 187.35ms, mfu 2.98%
iter 4270: loss 0.0626, time 189.90ms, mfu 3.01%
iter 4280: loss 0.0629, time 192.79ms, mfu 3.03%
iter 4290: loss 0.0662, time 189.38ms, mfu 3.06%
iter 4300: loss 0.0635, time 190.60ms, mfu 3.08%
iter 4310: loss 0.0654, time 187.32ms, mfu 3.10%
iter 4320: loss 0.0653, time 187.03ms, mfu 3.12%
iter 4330: loss 0.0640, time 192.74ms, mfu 3.13%
iter 4340: loss 0.0651, time 183.49ms, mfu 3.16%
iter 4350: loss 0.0636, time 189.68ms, mfu 3.17%
iter 4360: loss 0.0648, time 191.42ms, mfu 3.18%
iter 4370: loss 0.0615, time 184.88ms, mfu 3.20%
iter 4380: loss 0.0631, time 188.96ms, mfu 3.21%
iter 4390: loss 0.0672, time 188.42ms, mfu 3.21%
iter 4400: loss 0.0655, time 189.60ms, mfu 3.22%
iter 4410: loss 0.0668, time 187.23ms, mfu 3.23%
iter 4420: loss 0.0621, time 189.77ms, mfu 3.24%
iter 4430: loss 0.0644, time 189.18ms, mfu 3.24%
iter 4440: loss 0.0641, time 192.44ms, mfu 3.24%
iter 4450: loss 0.0622, time 189.19ms, mfu 3.24%
iter 4460: loss 0.0622, time 193.26ms, mfu 3.24%
iter 4470: loss 0.0624, time 187.37ms, mfu 3.25%
iter 4480: loss 0.0637, time 187.50ms, mfu 3.25%
iter 4490: loss 0.0624, time 190.08ms, mfu 3.26%
step 4500: train loss 0.0485, val loss 4.6098
iter 4500: loss 0.0606, time 19184.79ms, mfu 2.93%
iter 4510: loss 0.0657, time 190.22ms, mfu 2.97%
iter 4520: loss 0.0635, time 191.27ms, mfu 3.00%
iter 4530: loss 0.0637, time 191.86ms, mfu 3.02%
iter 4540: loss 0.0613, time 192.01ms, mfu 3.04%
iter 4550: loss 0.0608, time 184.39ms, mfu 3.07%
iter 4560: loss 0.0626, time 191.18ms, mfu 3.09%
iter 4570: loss 0.0612, time 190.49ms, mfu 3.11%
iter 4580: loss 0.0584, time 187.87ms, mfu 3.13%
iter 4590: loss 0.0578, time 194.23ms, mfu 3.14%
iter 4600: loss 0.0631, time 186.62ms, mfu 3.15%
iter 4610: loss 0.0626, time 188.20ms, mfu 3.17%
iter 4620: loss 0.0578, time 185.79ms, mfu 3.19%
iter 4630: loss 0.0618, time 183.91ms, mfu 3.21%
iter 4640: loss 0.0608, time 190.08ms, mfu 3.21%
iter 4650: loss 0.0623, time 184.87ms, mfu 3.23%
iter 4660: loss 0.0623, time 182.75ms, mfu 3.24%
iter 4670: loss 0.0607, time 186.60ms, mfu 3.25%
iter 4680: loss 0.0588, time 184.29ms, mfu 3.26%
iter 4690: loss 0.0629, time 187.79ms, mfu 3.27%
iter 4700: loss 0.0630, time 187.59ms, mfu 3.27%
iter 4710: loss 0.0594, time 189.93ms, mfu 3.27%
iter 4720: loss 0.0619, time 185.42ms, mfu 3.28%
iter 4730: loss 0.0617, time 190.08ms, mfu 3.28%
iter 4740: loss 0.0596, time 186.91ms, mfu 3.28%
step 4750: train loss 0.0476, val loss 4.7018
iter 4750: loss 0.0622, time 19148.02ms, mfu 2.96%
iter 4760: loss 0.0630, time 185.90ms, mfu 3.00%
iter 4770: loss 0.0616, time 190.35ms, mfu 3.02%
iter 4780: loss 0.0591, time 188.53ms, mfu 3.05%
iter 4790: loss 0.0620, time 189.35ms, mfu 3.07%
iter 4800: loss 0.0589, time 191.19ms, mfu 3.09%
iter 4810: loss 0.0606, time 189.80ms, mfu 3.11%
iter 4820: loss 0.0597, time 192.04ms, mfu 3.12%
iter 4830: loss 0.0601, time 186.34ms, mfu 3.14%
iter 4840: loss 0.0608, time 190.86ms, mfu 3.15%
iter 4850: loss 0.0615, time 192.25ms, mfu 3.16%
iter 4860: loss 0.0630, time 191.33ms, mfu 3.17%
iter 4870: loss 0.0624, time 188.10ms, mfu 3.18%
iter 4880: loss 0.0604, time 186.28ms, mfu 3.20%
iter 4890: loss 0.0607, time 189.73ms, mfu 3.21%
iter 4900: loss 0.0625, time 191.80ms, mfu 3.21%
iter 4910: loss 0.0583, time 190.01ms, mfu 3.22%
iter 4920: loss 0.0577, time 189.57ms, mfu 3.22%
iter 4930: loss 0.0597, time 184.83ms, mfu 3.24%
iter 4940: loss 0.0591, time 188.28ms, mfu 3.24%
iter 4950: loss 0.0587, time 185.86ms, mfu 3.25%
iter 4960: loss 0.0603, time 190.11ms, mfu 3.25%
iter 4970: loss 0.0616, time 190.40ms, mfu 3.25%
iter 4980: loss 0.0586, time 186.04ms, mfu 3.26%
iter 4990: loss 0.0580, time 191.36ms, mfu 3.26%
step 5000: train loss 0.0469, val loss 4.6620
iter 5000: loss 0.0595, time 19106.10ms, mfu 2.94%
