Overriding config with config/train_tt5k.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt5k'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt5k-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_5k'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 187 (inside data/tt_5k/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.77M
num decayed parameter tensors: 42, with 17,864,832 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 4000: loss 0.4758, time 19144.56ms, mfu 2.92%
iter 4010: loss 0.4695, time 188.03ms, mfu 2.96%
iter 4020: loss 0.4941, time 190.47ms, mfu 2.99%
iter 4030: loss 0.4921, time 188.23ms, mfu 3.02%
iter 4040: loss 0.4892, time 186.34ms, mfu 3.05%
iter 4050: loss 0.4744, time 190.83ms, mfu 3.07%
iter 4060: loss 0.4585, time 190.37ms, mfu 3.09%
iter 4070: loss 0.4597, time 191.03ms, mfu 3.11%
iter 4080: loss 0.4762, time 191.80ms, mfu 3.12%
iter 4090: loss 0.4623, time 191.06ms, mfu 3.14%
iter 4100: loss 0.4518, time 192.65ms, mfu 3.15%
iter 4110: loss 0.4796, time 190.94ms, mfu 3.16%
iter 4120: loss 0.4840, time 190.54ms, mfu 3.17%
iter 4130: loss 0.4484, time 192.69ms, mfu 3.17%
iter 4140: loss 0.4320, time 191.84ms, mfu 3.18%
iter 4150: loss 0.4697, time 189.05ms, mfu 3.19%
iter 4160: loss 0.4548, time 191.97ms, mfu 3.20%
iter 4170: loss 0.4584, time 195.07ms, mfu 3.20%
iter 4180: loss 0.4780, time 189.28ms, mfu 3.20%
iter 4190: loss 0.4649, time 194.20ms, mfu 3.20%
iter 4200: loss 0.4537, time 186.35ms, mfu 3.22%
iter 4210: loss 0.4333, time 188.35ms, mfu 3.23%
iter 4220: loss 0.4324, time 188.89ms, mfu 3.23%
iter 4230: loss 0.4240, time 191.92ms, mfu 3.23%
iter 4240: loss 0.4479, time 190.50ms, mfu 3.24%
step 4250: train loss 0.2119, val loss 2.5751
iter 4250: loss 0.4459, time 19164.99ms, mfu 2.92%
iter 4260: loss 0.4499, time 190.70ms, mfu 2.95%
iter 4270: loss 0.4514, time 193.43ms, mfu 2.98%
iter 4280: loss 0.4551, time 188.95ms, mfu 3.01%
iter 4290: loss 0.4543, time 186.07ms, mfu 3.04%
iter 4300: loss 0.4380, time 194.21ms, mfu 3.06%
iter 4310: loss 0.4213, time 193.08ms, mfu 3.07%
iter 4320: loss 0.4478, time 185.25ms, mfu 3.10%
iter 4330: loss 0.4361, time 190.84ms, mfu 3.12%
iter 4340: loss 0.4400, time 190.43ms, mfu 3.13%
iter 4350: loss 0.4178, time 191.65ms, mfu 3.14%
iter 4360: loss 0.4204, time 189.82ms, mfu 3.16%
iter 4370: loss 0.4299, time 189.33ms, mfu 3.17%
iter 4380: loss 0.4480, time 192.42ms, mfu 3.18%
iter 4390: loss 0.4140, time 182.73ms, mfu 3.20%
iter 4400: loss 0.4256, time 189.23ms, mfu 3.21%
iter 4410: loss 0.4279, time 186.70ms, mfu 3.22%
iter 4420: loss 0.4367, time 188.08ms, mfu 3.23%
iter 4430: loss 0.4333, time 189.20ms, mfu 3.23%
iter 4440: loss 0.4305, time 189.09ms, mfu 3.24%
iter 4450: loss 0.4290, time 190.41ms, mfu 3.24%
iter 4460: loss 0.4071, time 191.81ms, mfu 3.24%
iter 4470: loss 0.4228, time 188.74ms, mfu 3.25%
iter 4480: loss 0.4308, time 191.86ms, mfu 3.25%
iter 4490: loss 0.4215, time 193.21ms, mfu 3.24%
step 4500: train loss 0.1912, val loss 2.6354
iter 4500: loss 0.4112, time 19282.82ms, mfu 2.92%
iter 4510: loss 0.4430, time 192.31ms, mfu 2.95%
iter 4520: loss 0.4110, time 193.90ms, mfu 2.98%
iter 4530: loss 0.4225, time 190.78ms, mfu 3.01%
iter 4540: loss 0.4108, time 192.95ms, mfu 3.03%
iter 4550: loss 0.4151, time 189.48ms, mfu 3.05%
iter 4560: loss 0.4299, time 187.14ms, mfu 3.08%
iter 4570: loss 0.4259, time 190.38ms, mfu 3.10%
iter 4580: loss 0.4018, time 191.47ms, mfu 3.12%
iter 4590: loss 0.4089, time 187.13ms, mfu 3.14%
iter 4600: loss 0.4002, time 187.05ms, mfu 3.15%
iter 4610: loss 0.4084, time 191.73ms, mfu 3.16%
iter 4620: loss 0.4158, time 187.97ms, mfu 3.18%
iter 4630: loss 0.3999, time 190.68ms, mfu 3.19%
iter 4640: loss 0.4079, time 190.40ms, mfu 3.19%
iter 4650: loss 0.4316, time 192.74ms, mfu 3.20%
iter 4660: loss 0.3913, time 192.15ms, mfu 3.20%
iter 4670: loss 0.4003, time 189.81ms, mfu 3.21%
iter 4680: loss 0.4006, time 189.63ms, mfu 3.22%
iter 4690: loss 0.3848, time 191.22ms, mfu 3.22%
iter 4700: loss 0.3888, time 190.04ms, mfu 3.23%
iter 4710: loss 0.4081, time 192.24ms, mfu 3.23%
iter 4720: loss 0.4116, time 189.21ms, mfu 3.23%
iter 4730: loss 0.4210, time 191.49ms, mfu 3.23%
iter 4740: loss 0.3962, time 186.42ms, mfu 3.24%
step 4750: train loss 0.1753, val loss 2.6965
iter 4750: loss 0.4024, time 19113.58ms, mfu 2.92%
iter 4760: loss 0.4071, time 185.37ms, mfu 2.97%
iter 4770: loss 0.3802, time 194.03ms, mfu 2.99%
iter 4780: loss 0.3954, time 191.26ms, mfu 3.02%
iter 4790: loss 0.3769, time 189.82ms, mfu 3.04%
iter 4800: loss 0.3870, time 192.24ms, mfu 3.06%
iter 4810: loss 0.3870, time 185.74ms, mfu 3.09%
iter 4820: loss 0.4013, time 187.14ms, mfu 3.11%
iter 4830: loss 0.3901, time 187.39ms, mfu 3.13%
iter 4840: loss 0.4000, time 189.06ms, mfu 3.15%
iter 4850: loss 0.3897, time 187.32ms, mfu 3.17%
iter 4860: loss 0.3848, time 191.15ms, mfu 3.18%
iter 4870: loss 0.3896, time 189.21ms, mfu 3.19%
iter 4880: loss 0.3926, time 188.35ms, mfu 3.20%
iter 4890: loss 0.3826, time 190.13ms, mfu 3.21%
iter 4900: loss 0.3868, time 188.16ms, mfu 3.22%
iter 4910: loss 0.3782, time 193.62ms, mfu 3.22%
iter 4920: loss 0.3869, time 190.59ms, mfu 3.22%
iter 4930: loss 0.3804, time 191.75ms, mfu 3.22%
iter 4940: loss 0.3749, time 189.28ms, mfu 3.23%
iter 4950: loss 0.3806, time 190.08ms, mfu 3.23%
iter 4960: loss 0.3876, time 191.45ms, mfu 3.23%
iter 4970: loss 0.3847, time 190.00ms, mfu 3.24%
iter 4980: loss 0.3735, time 191.98ms, mfu 3.24%
iter 4990: loss 0.3688, time 187.77ms, mfu 3.25%
step 5000: train loss 0.1629, val loss 2.7542
iter 5000: loss 0.3816, time 19257.90ms, mfu 2.92%
