Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 3980: loss 0.9046, time 115.22ms, mfu 3.17%
iter 3990: loss 0.8761, time 115.24ms, mfu 3.18%
step 4000: train loss 0.7089, val loss 1.6181
iter 4000: loss 0.8590, time 12189.28ms, mfu 2.86%
iter 4010: loss 0.8836, time 117.91ms, mfu 2.89%
iter 4020: loss 0.8819, time 116.13ms, mfu 2.92%
iter 4030: loss 0.8776, time 117.61ms, mfu 2.95%
iter 4040: loss 0.8846, time 116.93ms, mfu 2.97%
iter 4050: loss 0.8734, time 115.11ms, mfu 3.00%
iter 4060: loss 0.8648, time 114.98ms, mfu 3.02%
iter 4070: loss 0.8631, time 116.63ms, mfu 3.04%
iter 4080: loss 0.8867, time 116.05ms, mfu 3.06%
iter 4090: loss 0.8479, time 116.22ms, mfu 3.07%
iter 4100: loss 0.8987, time 115.18ms, mfu 3.09%
iter 4110: loss 0.8641, time 113.99ms, mfu 3.11%
iter 4120: loss 0.8797, time 116.24ms, mfu 3.12%
iter 4130: loss 0.8548, time 117.40ms, mfu 3.12%
iter 4140: loss 0.8778, time 116.37ms, mfu 3.13%
iter 4150: loss 0.8723, time 116.83ms, mfu 3.14%
iter 4160: loss 0.8512, time 115.10ms, mfu 3.15%
iter 4170: loss 0.8705, time 115.59ms, mfu 3.15%
iter 4180: loss 0.8739, time 119.10ms, mfu 3.15%
iter 4190: loss 0.8654, time 116.02ms, mfu 3.16%
iter 4200: loss 0.8579, time 115.59ms, mfu 3.16%
iter 4210: loss 0.8754, time 114.68ms, mfu 3.17%
iter 4220: loss 0.8595, time 117.41ms, mfu 3.17%
iter 4230: loss 0.8805, time 114.75ms, mfu 3.18%
iter 4240: loss 0.8654, time 117.07ms, mfu 3.18%
step 4250: train loss 0.6784, val loss 1.6442
iter 4250: loss 0.8753, time 12025.08ms, mfu 2.87%
iter 4260: loss 0.8598, time 118.28ms, mfu 2.89%
iter 4270: loss 0.8634, time 115.57ms, mfu 2.93%
iter 4280: loss 0.8539, time 118.36ms, mfu 2.95%
iter 4290: loss 0.8318, time 116.99ms, mfu 2.97%
iter 4300: loss 0.8307, time 112.47ms, mfu 3.01%
iter 4310: loss 0.8535, time 117.27ms, mfu 3.02%
iter 4320: loss 0.8466, time 117.82ms, mfu 3.04%
iter 4330: loss 0.8621, time 116.71ms, mfu 3.05%
iter 4340: loss 0.8286, time 116.89ms, mfu 3.07%
iter 4350: loss 0.8388, time 116.15ms, mfu 3.08%
iter 4360: loss 0.8612, time 120.18ms, mfu 3.08%
iter 4370: loss 0.8579, time 117.11ms, mfu 3.09%
iter 4380: loss 0.8347, time 119.71ms, mfu 3.09%
iter 4390: loss 0.8672, time 119.93ms, mfu 3.10%
iter 4400: loss 0.8440, time 119.06ms, mfu 3.10%
iter 4410: loss 0.8630, time 116.20ms, mfu 3.11%
iter 4420: loss 0.8611, time 115.96ms, mfu 3.12%
iter 4430: loss 0.8399, time 115.17ms, mfu 3.13%
iter 4440: loss 0.8514, time 114.70ms, mfu 3.14%
iter 4450: loss 0.8549, time 114.10ms, mfu 3.16%
iter 4460: loss 0.8366, time 116.97ms, mfu 3.16%
iter 4470: loss 0.8530, time 115.20ms, mfu 3.17%
iter 4480: loss 0.8332, time 116.66ms, mfu 3.17%
iter 4490: loss 0.8419, time 114.36ms, mfu 3.18%
step 4500: train loss 0.6544, val loss 1.6613
iter 4500: loss 0.8533, time 12006.77ms, mfu 2.86%
iter 4510: loss 0.8460, time 116.62ms, mfu 2.90%
iter 4520: loss 0.8332, time 116.24ms, mfu 2.93%
iter 4530: loss 0.8519, time 118.22ms, mfu 2.95%
iter 4540: loss 0.8431, time 113.90ms, mfu 2.98%
iter 4550: loss 0.8768, time 116.11ms, mfu 3.00%
iter 4560: loss 0.8361, time 116.79ms, mfu 3.02%
iter 4570: loss 0.8384, time 116.36ms, mfu 3.04%
iter 4580: loss 0.8528, time 116.71ms, mfu 3.06%
iter 4590: loss 0.8554, time 116.40ms, mfu 3.07%
iter 4600: loss 0.8282, time 115.09ms, mfu 3.09%
iter 4610: loss 0.8602, time 115.23ms, mfu 3.10%
iter 4620: loss 0.8341, time 115.93ms, mfu 3.11%
iter 4630: loss 0.8136, time 112.53ms, mfu 3.13%
iter 4640: loss 0.8465, time 113.40ms, mfu 3.15%
iter 4650: loss 0.8606, time 115.76ms, mfu 3.16%
iter 4660: loss 0.8533, time 116.26ms, mfu 3.16%
iter 4670: loss 0.8358, time 115.69ms, mfu 3.17%
iter 4680: loss 0.8533, time 115.66ms, mfu 3.17%
iter 4690: loss 0.8411, time 117.29ms, mfu 3.17%
iter 4700: loss 0.8206, time 116.35ms, mfu 3.18%
iter 4710: loss 0.7934, time 116.16ms, mfu 3.18%
iter 4720: loss 0.8374, time 116.21ms, mfu 3.18%
iter 4730: loss 0.8223, time 114.41ms, mfu 3.19%
iter 4740: loss 0.8268, time 117.54ms, mfu 3.19%
step 4750: train loss 0.6359, val loss 1.6802
iter 4750: loss 0.8078, time 12142.78ms, mfu 2.87%
iter 4760: loss 0.8218, time 117.57ms, mfu 2.90%
iter 4770: loss 0.8055, time 116.23ms, mfu 2.93%
iter 4780: loss 0.8098, time 117.81ms, mfu 2.95%
iter 4790: loss 0.8343, time 115.93ms, mfu 2.98%
iter 4800: loss 0.8281, time 116.09ms, mfu 3.00%
iter 4810: loss 0.8343, time 115.66ms, mfu 3.03%
iter 4820: loss 0.8217, time 116.04ms, mfu 3.04%
iter 4830: loss 0.8183, time 115.93ms, mfu 3.06%
iter 4840: loss 0.8372, time 117.20ms, mfu 3.07%
iter 4850: loss 0.8202, time 117.45ms, mfu 3.08%
iter 4860: loss 0.8241, time 116.56ms, mfu 3.09%
iter 4870: loss 0.8103, time 119.16ms, mfu 3.10%
iter 4880: loss 0.8312, time 115.89ms, mfu 3.11%
iter 4890: loss 0.8079, time 117.94ms, mfu 3.11%
iter 4900: loss 0.8054, time 114.60ms, mfu 3.13%
iter 4910: loss 0.8333, time 117.44ms, mfu 3.13%
iter 4920: loss 0.8248, time 117.80ms, mfu 3.14%
iter 4930: loss 0.8068, time 117.51ms, mfu 3.14%
iter 4940: loss 0.8003, time 117.29ms, mfu 3.14%
iter 4950: loss 0.8276, time 116.00ms, mfu 3.15%
iter 4960: loss 0.8309, time 114.74ms, mfu 3.16%
iter 4970: loss 0.7909, time 116.43ms, mfu 3.16%
iter 4980: loss 0.7935, time 115.21ms, mfu 3.17%
iter 4990: loss 0.8205, time 115.87ms, mfu 3.18%
step 5000: train loss 0.6210, val loss 1.7005
iter 5000: loss 0.8196, time 12020.79ms, mfu 2.86%
